ID,Name,Category,Price
1000,Item1000,Sports,213.7
1001,Item1001,Books,470.88
1002,Item1002,Sports,93.52
1003,Item1003,Home,414.84
1004,Item1004,Clothing,327.47
1005,Item1005,Books,101.91
1006,Item1006,Books,251.95
1007,Item1007,Electronics,231.92
1008,Item1008,Books,331.85
1009,Item1009,Books,203.48
1010,Item1010,Home,303.97
1011,Item1011,Books,295.77
1012,Item1012,Clothing,494.08
1013,Item1013,Clothing,417.41
1014,Item1014,Clothing,139.98
1015,Item1015,Home,112.6
1016,Item1016,Electronics,337.11
1017,Item1017,Home,271.12
1018,Item1018,Sports,35.04
1019,Item1019,Electronics,461.88
1020,Item1020,Books,275.4
1021,Item1021,Electronics,482.37
1022,Item1022,Books,62.94
1023,Item1023,Electronics,280.59
1024,Item1024,Books,123.31
1025,Item1025,Clothing,382.42
1026,Item1026,Books,87.82
1027,Item1027,Sports,356.36
1028,Item1028,Sports,82.38
1029,Item1029,Books,18.25
1030,Item1030,Clothing,215.78
1031,Item1031,Books,274.01
1032,Item1032,Home,433.21
1033,Item1033,Home,67.49
1034,Item1034,Sports,91.76
1035,Item1035,Clothing,114.83
1036,Item1036,Home,146.39
1037,Item1037,Sports,56.11
1038,Item1038,Clothing,277.04
1039,Item1039,Clothing,32.31
1040,Item1040,Home,334.54
1041,Item1041,Home,163.51
1042,Item1042,Electronics,398.93
1043,Item1043,Electronics,67.04
1044,Item1044,Sports,247.67
1045,Item1045,Home,106.12
1046,Item1046,Electronics,242.69
1047,Item1047,Books,394.24
1048,Item1048,Books,412.68
1049,Item1049,Sports,363.03
1050,Item1050,Books,464.43
1051,Item1051,Home,80.34
1052,Item1052,Clothing,336.11
1053,Item1053,Electronics,193.4
1054,Item1054,Clothing,192.74
1055,Item1055,Home,297.09
1056,Item1056,Electronics,323.03
1057,Item1057,Electronics,248.49
1058,Item1058,Books,41.76
1059,Item1059,Home,237.25
1060,Item1060,Books,307.54
1061,Item1061,Books,196.63
1062,Item1062,Electronics,197.68
1063,Item1063,Sports,179.32
1064,Item1064,Electronics,399.65
1065,Item1065,Sports,249.84
1066,Item1066,Electronics,119.95
1067,Item1067,Electronics,190.67
1068,Item1068,Clothing,367.96
1069,Item1069,Electronics,57.21
1070,Item1070,Books,112.27
1071,Item1071,Clothing,158.11
1072,Item1072,Electronics,394.32
1073,Item1073,Home,233.42
1074,Item1074,Home,287.91
1075,Item1075,Clothing,474.59
1076,Item1076,Books,393.79
1077,Item1077,Sports,182.68
1078,Item1078,Books,427.81
1079,Item1079,Books,296.48
1080,Item1080,Clothing,283.69
1081,Item1081,Sports,55.34
1082,Item1082,Home,420.45
1083,Item1083,Clothing,460.56
1084,Item1084,Sports,58.7
1085,Item1085,Clothing,332.61
1086,Item1086,Books,266.13
1087,Item1087,Electronics,363.36
1088,Item1088,Electronics,111.66
1089,Item1089,Home,299.27
1090,Item1090,Electronics,100.52
1091,Item1091,Sports,393.36
1092,Item1092,Books,113.3
1093,Item1093,Books,208.97
1094,Item1094,Books,326.0
1095,Item1095,Clothing,318.45
1096,Item1096,Electronics,91.33
1097,Item1097,Sports,492.5
1098,Item1098,Home,41.5
1099,Item1099,Electronics,241.78
1100,Item1100,Electronics,24.63
1101,Item1101,Home,426.32
1102,Item1102,Electronics,214.68
1103,Item1103,Home,455.9
1104,Item1104,Sports,41.44
1105,Item1105,Books,465.61
1106,Item1106,Clothing,497.58
1107,Item1107,Sports,67.2
1108,Item1108,Clothing,475.91
1109,Item1109,Electronics,224.12
1110,Item1110,Electronics,270.21
1111,Item1111,Electronics,298.01
1112,Item1112,Home,449.24
1113,Item1113,Books,457.19
1114,Item1114,Books,327.35
1115,Item1115,Sports,232.39
1116,Item1116,Sports,179.65
1117,Item1117,Home,436.01
1118,Item1118,Home,327.54
1119,Item1119,Books,187.22
1120,Item1120,Clothing,413.43
1121,Item1121,Clothing,150.1
1122,Item1122,Clothing,169.91
1123,Item1123,Books,449.75
1124,Item1124,Electronics,43.48
1125,Item1125,Clothing,276.59
1126,Item1126,Sports,306.76
1127,Item1127,Books,199.14
1128,Item1128,Books,489.34
1129,Item1129,Home,116.34
1130,Item1130,Home,364.38
1131,Item1131,Electronics,200.73
1132,Item1132,Home,82.17
1133,Item1133,Sports,314.12
1134,Item1134,Electronics,115.96
1135,Item1135,Clothing,269.05
1136,Item1136,Books,245.84
1137,Item1137,Home,203.25
1138,Item1138,Clothing,72.29
1139,Item1139,Electronics,389.34
1140,Item1140,Sports,187.3
1141,Item1141,Sports,499.81
1142,Item1142,Home,205.11
1143,Item1143,Sports,217.87
1144,Item1144,Sports,76.88
1145,Item1145,Sports,488.43
1146,Item1146,Electronics,276.97
1147,Item1147,Books,489.07
1148,Item1148,Clothing,233.64
1149,Item1149,Electronics,149.91
1150,Item1150,Sports,257.36
1151,Item1151,Books,295.41
1152,Item1152,Electronics,283.65
1153,Item1153,Clothing,201.31
1154,Item1154,Sports,155.35
1155,Item1155,Sports,121.69
1156,Item1156,Home,383.26
1157,Item1157,Electronics,426.4
1158,Item1158,Sports,277.1
1159,Item1159,Home,318.99
1160,Item1160,Electronics,234.79
1161,Item1161,Home,46.74
1162,Item1162,Electronics,253.01
1163,Item1163,Home,251.58
1164,Item1164,Electronics,354.74
1165,Item1165,Home,333.47
1166,Item1166,Home,443.7
1167,Item1167,Sports,329.13
1168,Item1168,Sports,196.97
1169,Item1169,Electronics,486.19
1170,Item1170,Home,145.41
1171,Item1171,Sports,428.69
1172,Item1172,Home,205.41
1173,Item1173,Clothing,81.68
1174,Item1174,Books,134.57
1175,Item1175,Sports,418.64
1176,Item1176,Home,495.45
1177,Item1177,Electronics,453.6
1178,Item1178,Books,103.83
1179,Item1179,Home,381.38
1180,Item1180,Clothing,217.67
1181,Item1181,Electronics,216.26
1182,Item1182,Electronics,327.98
1183,Item1183,Home,23.34
1184,Item1184,Electronics,206.2
1185,Item1185,Sports,487.45
1186,Item1186,Electronics,45.71
1187,Item1187,Sports,24.92
1188,Item1188,Books,309.53
1189,Item1189,Sports,428.99
1190,Item1190,Home,124.28
1191,Item1191,Clothing,467.36
1192,Item1192,Sports,457.61
1193,Item1193,Sports,334.86
1194,Item1194,Sports,244.71
1195,Item1195,Sports,195.76
1196,Item1196,Electronics,19.28
1197,Item1197,Sports,158.77
1198,Item1198,Books,306.85
1199,Item1199,Home,290.64
1200,Item1200,Sports,60.83
1201,Item1201,Electronics,301.1
1202,Item1202,Electronics,499.07
1203,Item1203,Sports,345.95
1204,Item1204,Home,123.98
1205,Item1205,Electronics,144.54
1206,Item1206,Sports,88.93
1207,Item1207,Books,95.17
1208,Item1208,Clothing,341.72
1209,Item1209,Home,424.52
1210,Item1210,Home,338.17
1211,Item1211,Books,98.39
1212,Item1212,Books,273.61
1213,Item1213,Sports,343.42
1214,Item1214,Sports,127.18
1215,Item1215,Sports,289.98
1216,Item1216,Home,496.63
1217,Item1217,Books,307.3
1218,Item1218,Clothing,491.76
1219,Item1219,Clothing,440.38
1220,Item1220,Home,64.37
1221,Item1221,Electronics,403.33
1222,Item1222,Clothing,84.01
1223,Item1223,Sports,338.77
1224,Item1224,Electronics,469.8
1225,Item1225,Electronics,437.73
1226,Item1226,Clothing,275.3
1227,Item1227,Home,275.62
1228,Item1228,Sports,22.43
1229,Item1229,Sports,76.59
1230,Item1230,Clothing,188.0
1231,Item1231,Sports,222.23
1232,Item1232,Electronics,23.75
1233,Item1233,Clothing,224.16
1234,Item1234,Home,216.36
1235,Item1235,Home,397.84
1236,Item1236,Books,170.32
1237,Item1237,Clothing,499.93
1238,Item1238,Electronics,177.85
1239,Item1239,Sports,17.86
1240,Item1240,Home,164.21
1241,Item1241,Clothing,253.71
1242,Item1242,Electronics,464.07
1243,Item1243,Clothing,47.84
1244,Item1244,Clothing,341.91
1245,Item1245,Clothing,432.46
1246,Item1246,Books,462.82
1247,Item1247,Clothing,394.97
1248,Item1248,Home,308.78
1249,Item1249,Clothing,288.24
1250,Item1250,Sports,421.11
1251,Item1251,Sports,68.74
1252,Item1252,Books,333.87
1253,Item1253,Books,488.38
1254,Item1254,Books,289.29
1255,Item1255,Sports,163.53
1256,Item1256,Clothing,284.9
1257,Item1257,Clothing,262.0
1258,Item1258,Home,204.04
1259,Item1259,Sports,61.65
1260,Item1260,Clothing,183.97
1261,Item1261,Books,187.09
1262,Item1262,Home,383.49
1263,Item1263,Electronics,26.73
1264,Item1264,Electronics,259.12
1265,Item1265,Home,289.55
1266,Item1266,Clothing,426.71
1267,Item1267,Clothing,13.34
1268,Item1268,Books,79.85
1269,Item1269,Electronics,99.3
1270,Item1270,Sports,268.67
1271,Item1271,Home,269.62
1272,Item1272,Home,211.6
1273,Item1273,Home,61.34
1274,Item1274,Clothing,181.64
1275,Item1275,Electronics,216.16
1276,Item1276,Electronics,450.86
1277,Item1277,Clothing,206.01
1278,Item1278,Home,198.51
1279,Item1279,Clothing,347.64
1280,Item1280,Sports,200.1
1281,Item1281,Sports,313.25
1282,Item1282,Home,462.85
1283,Item1283,Books,266.96
1284,Item1284,Home,326.49
1285,Item1285,Electronics,309.06
1286,Item1286,Home,262.81
1287,Item1287,Home,368.81
1288,Item1288,Electronics,90.25
1289,Item1289,Home,394.81
1290,Item1290,Sports,309.33
1291,Item1291,Books,392.91
1292,Item1292,Clothing,157.46
1293,Item1293,Books,352.72
1294,Item1294,Clothing,401.98
1295,Item1295,Sports,57.39
1296,Item1296,Home,497.11
1297,Item1297,Sports,192.25
1298,Item1298,Books,406.14
1299,Item1299,Books,467.93
1300,Item1300,Books,121.4
1301,Item1301,Clothing,309.0
1302,Item1302,Electronics,337.03
1303,Item1303,Clothing,442.74
1304,Item1304,Home,231.39
1305,Item1305,Sports,363.76
1306,Item1306,Clothing,71.07
1307,Item1307,Sports,199.41
1308,Item1308,Electronics,219.07
1309,Item1309,Books,172.82
1310,Item1310,Electronics,368.84
1311,Item1311,Home,369.11
1312,Item1312,Clothing,75.28
1313,Item1313,Clothing,445.52
1314,Item1314,Electronics,92.7
1315,Item1315,Books,179.36
1316,Item1316,Sports,397.01
1317,Item1317,Home,258.55
1318,Item1318,Books,98.52
1319,Item1319,Home,455.71
1320,Item1320,Books,401.81
1321,Item1321,Electronics,275.57
1322,Item1322,Home,39.47
1323,Item1323,Electronics,225.91
1324,Item1324,Books,201.35
1325,Item1325,Clothing,49.15
1326,Item1326,Books,379.6
1327,Item1327,Clothing,34.72
1328,Item1328,Sports,30.75
1329,Item1329,Home,223.42
1330,Item1330,Sports,84.81
1331,Item1331,Books,77.29
1332,Item1332,Home,254.57
1333,Item1333,Home,164.23
1334,Item1334,Clothing,80.6
1335,Item1335,Electronics,231.54
1336,Item1336,Books,381.78
1337,Item1337,Home,387.54
1338,Item1338,Electronics,26.24
1339,Item1339,Electronics,443.11
1340,Item1340,Sports,96.75
1341,Item1341,Books,228.88
1342,Item1342,Clothing,320.07
1343,Item1343,Sports,92.03
1344,Item1344,Sports,409.25
1345,Item1345,Home,427.37
1346,Item1346,Books,400.39
1347,Item1347,Home,497.85
1348,Item1348,Home,343.74
1349,Item1349,Sports,30.8
1350,Item1350,Clothing,332.61
1351,Item1351,Books,392.04
1352,Item1352,Books,216.94
1353,Item1353,Electronics,456.16
1354,Item1354,Electronics,17.43
1355,Item1355,Home,181.43
1356,Item1356,Clothing,399.66
1357,Item1357,Clothing,383.11
1358,Item1358,Clothing,133.2
1359,Item1359,Sports,280.79
1360,Item1360,Home,225.59
1361,Item1361,Electronics,143.02
1362,Item1362,Books,337.44
1363,Item1363,Sports,145.67
1364,Item1364,Books,331.9
1365,Item1365,Books,369.53
1366,Item1366,Electronics,307.55
1367,Item1367,Electronics,325.51
1368,Item1368,Sports,63.63
1369,Item1369,Electronics,199.29
1370,Item1370,Home,54.48
1371,Item1371,Home,305.43
1372,Item1372,Sports,319.1
1373,Item1373,Electronics,162.9
1374,Item1374,Clothing,330.44
1375,Item1375,Home,146.88
1376,Item1376,Books,422.19
1377,Item1377,Books,253.08
1378,Item1378,Clothing,264.44
1379,Item1379,Books,157.69
1380,Item1380,Sports,361.69
1381,Item1381,Electronics,498.3
1382,Item1382,Books,123.84
1383,Item1383,Books,316.07
1384,Item1384,Sports,35.67
1385,Item1385,Home,249.96
1386,Item1386,Books,336.45
1387,Item1387,Sports,81.78
1388,Item1388,Home,181.95
1389,Item1389,Home,154.38
1390,Item1390,Sports,473.83
1391,Item1391,Clothing,336.3
1392,Item1392,Clothing,104.2
1393,Item1393,Electronics,44.0
1394,Item1394,Books,230.07
1395,Item1395,Clothing,128.43
1396,Item1396,Home,140.81
1397,Item1397,Sports,435.65
1398,Item1398,Clothing,191.16
1399,Item1399,Sports,465.25
1400,Item1400,Clothing,42.67
1401,Item1401,Clothing,86.17
1402,Item1402,Sports,161.73
1403,Item1403,Sports,40.65
1404,Item1404,Home,333.84
1405,Item1405,Clothing,64.1
1406,Item1406,Home,398.79
1407,Item1407,Clothing,358.53
1408,Item1408,Electronics,491.72
1409,Item1409,Electronics,340.39
1410,Item1410,Books,484.94
1411,Item1411,Sports,138.15
1412,Item1412,Home,398.98
1413,Item1413,Books,457.47
1414,Item1414,Clothing,384.82
1415,Item1415,Home,424.96
1416,Item1416,Home,409.64
1417,Item1417,Clothing,34.65
1418,Item1418,Sports,280.25
1419,Item1419,Electronics,249.3
1420,Item1420,Books,118.62
1421,Item1421,Clothing,309.01
1422,Item1422,Clothing,358.58
1423,Item1423,Electronics,130.52
1424,Item1424,Electronics,235.18
1425,Item1425,Books,32.81
1426,Item1426,Home,496.92
1427,Item1427,Home,114.46
1428,Item1428,Home,465.6
1429,Item1429,Home,440.48
1430,Item1430,Sports,195.51
1431,Item1431,Books,146.22
1432,Item1432,Electronics,151.63
1433,Item1433,Electronics,80.11
1434,Item1434,Sports,349.21
1435,Item1435,Clothing,103.91
1436,Item1436,Books,287.94
1437,Item1437,Clothing,461.11
1438,Item1438,Clothing,43.19
1439,Item1439,Electronics,477.79
1440,Item1440,Electronics,176.14
1441,Item1441,Electronics,58.46
1442,Item1442,Books,46.54
1443,Item1443,Electronics,239.1
1444,Item1444,Electronics,404.26
1445,Item1445,Electronics,235.43
1446,Item1446,Clothing,334.07
1447,Item1447,Books,210.32
1448,Item1448,Books,484.99
1449,Item1449,Electronics,27.09
1450,Item1450,Books,157.25
1451,Item1451,Sports,412.57
1452,Item1452,Electronics,223.29
1453,Item1453,Books,238.25
1454,Item1454,Books,260.06
1455,Item1455,Home,12.66
1456,Item1456,Clothing,44.82
1457,Item1457,Electronics,198.75
1458,Item1458,Sports,401.43
1459,Item1459,Sports,85.43
1460,Item1460,Electronics,287.39
1461,Item1461,Clothing,246.83
1462,Item1462,Electronics,247.45
1463,Item1463,Sports,168.49
1464,Item1464,Books,49.69
1465,Item1465,Clothing,109.96
1466,Item1466,Electronics,248.63
1467,Item1467,Clothing,132.19
1468,Item1468,Books,278.2
1469,Item1469,Books,59.1
1470,Item1470,Sports,252.07
1471,Item1471,Sports,474.11
1472,Item1472,Clothing,436.75
1473,Item1473,Clothing,130.37
1474,Item1474,Home,248.79
1475,Item1475,Clothing,217.2
1476,Item1476,Clothing,169.13
1477,Item1477,Home,67.64
1478,Item1478,Sports,33.92
1479,Item1479,Home,133.34
1480,Item1480,Electronics,178.6
1481,Item1481,Sports,51.55
1482,Item1482,Electronics,385.26
1483,Item1483,Electronics,151.9
1484,Item1484,Clothing,184.48
1485,Item1485,Home,222.34
1486,Item1486,Sports,480.81
1487,Item1487,Sports,25.57
1488,Item1488,Sports,163.5
1489,Item1489,Sports,454.53
1490,Item1490,Sports,74.31
1491,Item1491,Electronics,103.9
1492,Item1492,Books,309.4
1493,Item1493,Books,132.23
1494,Item1494,Clothing,302.21
1495,Item1495,Books,294.99
1496,Item1496,Sports,460.38
1497,Item1497,Sports,411.52
1498,Item1498,Clothing,463.99
1499,Item1499,Electronics,314.29
1500,Item1500,Sports,214.0
1501,Item1501,Clothing,360.9
1502,Item1502,Home,143.75
1503,Item1503,Home,216.54
1504,Item1504,Sports,53.34
1505,Item1505,Books,290.71
1506,Item1506,Books,162.73
1507,Item1507,Electronics,56.35
1508,Item1508,Clothing,25.63
1509,Item1509,Electronics,166.01
1510,Item1510,Home,111.13
1511,Item1511,Home,40.09
1512,Item1512,Clothing,438.65
1513,Item1513,Clothing,334.25
1514,Item1514,Sports,171.37
1515,Item1515,Sports,27.17
1516,Item1516,Clothing,33.04
1517,Item1517,Home,103.99
1518,Item1518,Home,330.39
1519,Item1519,Sports,188.31
1520,Item1520,Clothing,381.7
1521,Item1521,Books,425.28
1522,Item1522,Home,380.03
1523,Item1523,Clothing,395.19
1524,Item1524,Sports,375.3
1525,Item1525,Sports,155.29
1526,Item1526,Sports,114.08
1527,Item1527,Sports,294.21
1528,Item1528,Sports,319.01
1529,Item1529,Books,395.29
1530,Item1530,Books,475.54
1531,Item1531,Sports,364.04
1532,Item1532,Clothing,388.02
1533,Item1533,Electronics,349.09
1534,Item1534,Books,433.12
1535,Item1535,Sports,175.9
1536,Item1536,Clothing,250.09
1537,Item1537,Home,31.14
1538,Item1538,Electronics,403.37
1539,Item1539,Books,373.1
1540,Item1540,Home,380.1
1541,Item1541,Electronics,441.51
1542,Item1542,Electronics,16.87
1543,Item1543,Electronics,178.92
1544,Item1544,Clothing,478.08
1545,Item1545,Home,130.71
1546,Item1546,Clothing,192.3
1547,Item1547,Home,71.15
1548,Item1548,Sports,368.17
1549,Item1549,Home,407.73
1550,Item1550,Sports,81.47
1551,Item1551,Clothing,117.44
1552,Item1552,Home,308.89
1553,Item1553,Home,491.14
1554,Item1554,Sports,369.63
1555,Item1555,Home,141.83
1556,Item1556,Books,405.24
1557,Item1557,Sports,184.2
1558,Item1558,Sports,353.9
1559,Item1559,Sports,483.09
1560,Item1560,Sports,50.01
1561,Item1561,Sports,396.09
1562,Item1562,Books,299.19
1563,Item1563,Books,320.99
1564,Item1564,Books,163.37
1565,Item1565,Electronics,225.56
1566,Item1566,Sports,453.54
1567,Item1567,Books,400.36
1568,Item1568,Home,242.32
1569,Item1569,Clothing,57.18
1570,Item1570,Books,39.85
1571,Item1571,Books,46.94
1572,Item1572,Home,266.16
1573,Item1573,Home,286.16
1574,Item1574,Sports,419.42
1575,Item1575,Sports,185.58
1576,Item1576,Clothing,468.1
1577,Item1577,Clothing,226.45
1578,Item1578,Clothing,352.79
1579,Item1579,Clothing,263.65
1580,Item1580,Books,398.87
1581,Item1581,Sports,119.23
1582,Item1582,Electronics,383.63
1583,Item1583,Electronics,32.31
1584,Item1584,Books,46.49
1585,Item1585,Clothing,58.24
1586,Item1586,Electronics,461.34
1587,Item1587,Clothing,366.13
1588,Item1588,Home,321.3
1589,Item1589,Books,434.12
1590,Item1590,Home,389.42
1591,Item1591,Electronics,281.25
1592,Item1592,Electronics,415.71
1593,Item1593,Books,346.22
1594,Item1594,Clothing,37.01
1595,Item1595,Sports,257.21
1596,Item1596,Clothing,470.86
1597,Item1597,Books,16.32
1598,Item1598,Home,19.34
1599,Item1599,Clothing,184.98
1600,Item1600,Home,100.12
1601,Item1601,Books,48.67
